internal_drug_id,entity_type,source_membership,canonical_smiles,inchikey
DRUG_001021,CONFIRMED_INTEGRATED_ENTITY,both,NNc1nncc2ccccc12,RPTUSVTUFVMDQK-UHFFFAOYSA-N
DRUG_001022,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,IXOXBSCIXZEQEQ-UHTZMRCNSA-N
DRUG_001023,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC(C)C1NC(=O)C(Cc2ccc(OC)cc2)NC(=O)CCCSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,NSTRIRCPWQHTIA-DTRKZRJBSA-N
DRUG_001024,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,KHPKQFYUPIUARC-UHFFFAOYSA-N
DRUG_001025,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CSCCC(NC(=O)C(CO)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)CO)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)O)C(C)C)C(C)C)C(C)C,ZOEFCCMDUURGSE-SQKVDDBVSA-N
DRUG_001026,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,LSLYOANBFKQKPT-UHFFFAOYSA-N
DRUG_001027,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,ZKUDBRCEOBOWLF-UHFFFAOYSA-N
DRUG_001028,CONFIRMED_INTEGRATED_ENTITY,both,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,VQDBNKDJNJQRDG-UHFFFAOYSA-N
DRUG_001029,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C1O[Bi](O)Oc2ccccc21,ZREIPSZUJIFJNP-UHFFFAOYSA-K
DRUG_001030,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,HXLAFSUPPDYFEO-UHFFFAOYSA-N
DRUG_001031,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NC1C(O)OC(CO)C(O)C1O,MSWZFWKMSRAUBD-IVMDWMLBSA-N
DRUG_001032,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,DURULFYMVIFBIR-UHFFFAOYSA-N
DRUG_001033,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,SIBQAECNSSQUOD-UHFFFAOYSA-N
DRUG_001034,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,PJSFRIWCGOHTNF-UHFFFAOYSA-N
DRUG_001035,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)C1C(O)=C(C(=O)NCN2CCCC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,HMEYVGGHISAPJR-IAHYZSEUSA-N
DRUG_001036,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O,RLANKEDHRWMNRO-UHFFFAOYSA-M
DRUG_001037,CONFIRMED_INTEGRATED_ENTITY,both,CC(C)CN(CC(OP(=O)(O)O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,MLBVMOWEQCZNCC-OEMFJLHTSA-N
DRUG_001038,CONFIRMED_INTEGRATED_ENTITY,both,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,XWLUWCNOOVRFPX-UHFFFAOYSA-N
DRUG_001039,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,XJSFLOJWULLJQS-NGVXBBESSA-N
DRUG_001040,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CYLWJCABXYDINA-UHFFFAOYSA-N
DRUG_001041,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,AGMMTXLNIQSRCG-UHFFFAOYSA-N
DRUG_001042,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,OLVCFLKTBJRLHI-AXAPSJFSSA-N
DRUG_001043,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,MLYYVTUWGNIJIB-BXKDBHETSA-N
DRUG_001044,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12,DYAIAHUQIPBDIP-AXAPSJFSSA-N
DRUG_001045,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,GCFBRXLSHGKWDP-XCGNWRKASA-N
DRUG_001046,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,SRZNHPXWXCNNDU-RHBCBLIFSA-N
DRUG_001047,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
DRUG_001048,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1,NNULBSISHYWZJU-LLKWHZGFSA-N
DRUG_001049,CONFIRMED_INTEGRATED_ENTITY,both,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,RDLPVSKMFDYCOR-UEKVPHQBSA-N
DRUG_001050,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,JFXBEKISTKFVAB-AJQTZOPKSA-N
DRUG_001051,CONFIRMED_INTEGRATED_ENTITY,both,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,GVEAYVLWDAFXET-XGHATYIMSA-N
DRUG_001052,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1,OWWLUIWOFHMHOQ-XGHATYIMSA-N
DRUG_001053,CONFIRMED_INTEGRATED_ENTITY,both,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,BGSZAXLLHYERSY-XQIGCQGXSA-N
DRUG_001054,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,HHHKFGXWKKUNCY-FHWLQOOXSA-N
DRUG_001055,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,[K+],NPYPAHLBTDXSSS-UHFFFAOYSA-N
DRUG_001056,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2,HRWCVUIFMSZDJS-SZMVWBNQSA-N
DRUG_001057,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,ADXGNEYLLLSOAR-UHFFFAOYSA-N
DRUG_001058,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,VIROVYVQCGLCII-UHFFFAOYSA-N
DRUG_001059,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCC1(CC)C(=O)NC(=O)NC1=O,STDBAQMTJLUMFW-UHFFFAOYSA-N
DRUG_001060,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,UYXAWHWODHRRMR-UHFFFAOYSA-N
DRUG_001061,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,[Li+],HBBGRARXTFLTSG-UHFFFAOYSA-N
DRUG_001062,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,IMSSROKUHAOUJS-MJCUULBUSA-N
DRUG_001063,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,KQXKVJAGOJTNJS-HNNXBMFYSA-N
DRUG_001064,CONFIRMED_INTEGRATED_ENTITY,both,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,NTHXOOBQLCIOLC-UHFFFAOYSA-N
DRUG_001065,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CNC(C)C(O)c1ccccc1,KWGRBVOPPLSCSI-WPRPVWTQSA-N
DRUG_001066,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CNC(C)(C)Cc1ccccc1,RXQCGGRTAILOIN-UHFFFAOYSA-N
DRUG_001067,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,FKNXQNWAXFXVNW-BLLLJJGKSA-N
DRUG_001068,CONFIRMED_INTEGRATED_ENTITY,both,C#CCNC1CCc2ccccc21,RUOKEQAAGRXIBM-GFCCVEGCSA-N
DRUG_001069,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)C(CSC3CN4CCC3CC4)CN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,WTHRRGMBUAHGNI-LCYNINFDSA-N
DRUG_001070,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,[Al],XAGFODPZIPBFFR-UHFFFAOYSA-N
DRUG_001071,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,[Mg+2].[O-2],AXZKOIWUVFPNLO-UHFFFAOYSA-N
DRUG_001072,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,[Mg+2],JLVVSXFLKOJNIY-UHFFFAOYSA-N
DRUG_001073,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,ITRJWOMZKQRYTA-RFZYENFJSA-N
DRUG_001074,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,MKPDWECBUAZOHP-AFYJWTTESA-N
DRUG_001075,CONFIRMED_INTEGRATED_ENTITY,both,O=C([O-])O.[Na+],UIIMBOGNXHQVGW-UHFFFAOYSA-M
DRUG_001076,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,BLGXFZZNTVWLAY-SCYLSFHTSA-N
DRUG_001077,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,IIBYAHWJQTYFKB-UHFFFAOYSA-N
DRUG_001078,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,IAKHMKGGTNLKSZ-UHFFFAOYSA-N
DRUG_001079,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,METQSPRSQINEEU-HXCATZOESA-N
DRUG_001080,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,WDJUZGPOPHTGOT-XUDUSOBPSA-N
DRUG_001081,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Mg+2],MQHWFIOJQSCFNM-UHFFFAOYSA-L
DRUG_001082,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,WVYADZUPLLSGPU-UHFFFAOYSA-N
DRUG_001083,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,ALWKGYPQUAPLQC-UHFFFAOYSA-N
DRUG_001084,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C[N+](C)(C)CCO.O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Mg+2],FQCQGOZEWWPOKI-UHFFFAOYSA-K
DRUG_001085,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,VRQVVMDWGGWHTJ-CQSZACIVSA-N
DRUG_001086,CONFIRMED_INTEGRATED_ENTITY,both,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,POZRVZJJTULAOH-LHZXLZLDSA-N
DRUG_001087,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,STJMRWALKKWQGH-UHFFFAOYSA-N
DRUG_001088,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,ANZXOIAKUNOVQU-UHFFFAOYSA-N
DRUG_001089,CONFIRMED_INTEGRATED_ENTITY,both,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,LERNTVKEWCAPOY-DZZGSBJMSA-N
DRUG_001090,CONFIRMED_INTEGRATED_ENTITY,both,CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,LUKZNWIVRBCLON-GXOBDPJESA-N
DRUG_001091,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1,NBQKINXMPLXUET-UHFFFAOYSA-N
DRUG_001092,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cn1cnc2c1c(=O)[nH]c(=O)n2C,YAPQBXQYLJRXSA-UHFFFAOYSA-N
DRUG_001093,CONFIRMED_INTEGRATED_ENTITY,both,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CSC12)c1csc(N)n1,HVFLCNVBZFFHBT-ZKDACBOMSA-N
DRUG_001094,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,RRYMAQUWDLIUPV-BXKDBHETSA-N
DRUG_001095,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,UNJFKXSSGBWRBZ-BJCIPQKHSA-N
DRUG_001096,CONFIRMED_INTEGRATED_ENTITY,both,COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,WYUSVOMTXWRGEK-HBWVYFAYSA-N
DRUG_001097,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,VABCILAOYCMVPS-UHFFFAOYSA-N
DRUG_001098,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,PDMMFKSKQVNJMI-BLQWBTBKSA-N
DRUG_001099,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,UOZODPSAJZTQNH-LSWIJEOBSA-N
DRUG_001100,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=[N+]([O-])c1ccc(O)c2ncccc12,RJIWZDNTCBHXAL-UHFFFAOYSA-N
DRUG_001101,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,JNYSEDHQJCOWQU-UHFFFAOYSA-N
DRUG_001102,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,RMMXTBMQSGEXHJ-UHFFFAOYSA-N
DRUG_001103,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,CJDRUOGAGYHKKD-HEFSZTOGSA-N
DRUG_001104,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Nc1cc(-c2ccncc2)c[nH]c1=O,RNLQIBCLLYYYFJ-UHFFFAOYSA-N
DRUG_001105,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,NZLBHDRPUJLHCE-UHFFFAOYSA-N
DRUG_001106,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C=CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,ATXHVCQZZJYMCF-XUDSTZEESA-N
DRUG_001107,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,XBMIVRRWGCYBTQ-UHFFFAOYSA-N
DRUG_001108,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cc(=O)n(-c2ccccc2)n1C,VEQOALNAAJBPNY-UHFFFAOYSA-N
DRUG_001109,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,OFHCOWSQAMBJIW-AVJTYSNKSA-N
DRUG_001110,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC1(c2ccccc2)CCC(=O)NC1=O,JMBQKKAJIKAWKF-UHFFFAOYSA-N
DRUG_001111,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Nc1ccc(N=Nc2ccccc2)c(N)n1,QPFYXYFORQJZEC-FOCLMDBBSA-N
DRUG_001112,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(O)CCCO,SJZRECIVHVDYJC-UHFFFAOYSA-N
DRUG_001113,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,GVGLGOZIDCSQPN-PVHGPHFFSA-N
DRUG_001114,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCNC1C2CCC(C2)C1c1ccccc1,IKFBPFGUINLYQI-UHFFFAOYSA-N
DRUG_001115,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,OGDVEMNWJVYAJL-LEPYJNQMSA-N
DRUG_001116,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,PXBVEXGRHZFEOF-UHFFFAOYSA-N
DRUG_001117,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,UFIVBRCCIRTJTN-UHFFFAOYSA-N
DRUG_001118,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,CHIFCDOIPRCHCF-UHFFFAOYSA-N
DRUG_001119,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,PPTYJKAXVCCBDU-UHFFFAOYSA-N
DRUG_001120,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,CUCHJCMWNFEYOM-UHFFFAOYSA-N
DRUG_001121,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,RBOXVHNMENFORY-DNJOTXNNSA-N
DRUG_001122,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,ZIXNZOBDFKSQTC-UHFFFAOYSA-N
DRUG_001123,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,VMIYHDSEFNYJSL-UHFFFAOYSA-N
DRUG_001124,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,CHBRHODLKOZEPZ-UHFFFAOYSA-N
DRUG_001125,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,OC(O)C(Cl)(Cl)Cl,RNFNDJAIBTYOQL-UHFFFAOYSA-N
DRUG_001126,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,ROYOYTLGDLIGBX-UHFFFAOYSA-N
DRUG_001127,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O.O.[Al+3].[Al+3].[O-][Si]([O-])([O-])O[Si]([O-])([O-])[O-],KGOIAFZMMLWXLM-UHFFFAOYSA-N
DRUG_001128,CONFIRMED_INTEGRATED_ENTITY,both,CNC(C)Cc1ccccc1,MYWUZJCMWCOHBA-VIFPVBQESA-N
DRUG_001129,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)Nc1c(I)c(C(=O)NC(C=O)C(O)C(O)C(O)CO)c(I)c(N(C)C(C)=O)c1I,DTZMSDADRKLCQE-RFMXWLSYSA-N
DRUG_001130,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1C(c2ccccc2)OCCN1C,MFOCDFTXLCYLKU-CMPLNLGQSA-N
DRUG_001131,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C=CCOc1ccccc1OCC(O)CNC(C)C,CEMAWMOMDPGJMB-UHFFFAOYSA-N
DRUG_001132,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,QPPBRPIAZZHUNT-UHFFFAOYSA-N
DRUG_001133,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,ASWVTGNCAZCNNR-UHFFFAOYSA-N
DRUG_001134,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+].[Na+],LKYWLLWWYBVUPP-XOCLESOZSA-L
DRUG_001135,AMBIGUOUS_MAPPING_COMPONENT,drugbank_only,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UZVSRGJWSA-N
DRUG_001136,AMBIGUOUS_MAPPING_COMPONENT,drugbank_only,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-BSWAIDMHSA-N
DRUG_001137,AMBIGUOUS_MAPPING_COMPONENT,twosides_only,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,RUDATBOHQWOJDD-UHFFFAOYSA-N
DRUG_001138,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,PWAJCNITSBZRBL-UHFFFAOYSA-N
DRUG_001139,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,MWQCHHACWWAQLJ-UHFFFAOYSA-N
DRUG_001140,CONFIRMED_INTEGRATED_ENTITY,both,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,IKMPWMZBZSAONZ-UHFFFAOYSA-N
DRUG_001141,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,HKVAMNSJSFKALM-GKUWKFKPSA-N
DRUG_001142,CONFIRMED_INTEGRATED_ENTITY,both,O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,FBOUYBDGKBSUES-VXKWHMMOSA-N
DRUG_001143,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,[Fe],XEEYBQQBJWHFJM-UHFFFAOYSA-N
DRUG_001144,CONFIRMED_INTEGRATED_ENTITY,both,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,KJONHKAYOJNZEC-UHFFFAOYSA-N
DRUG_001145,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O,DHSUYTOATWAVLW-WFVMDLQDSA-N
DRUG_001146,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(O)C1C(=O)N2C(C(=O)O)=C(SCCN=CN)CC12,ZSKVGTPCRGIANV-ZXFLCMHBSA-N
